Amount,Term,Income,Interest,PMT,FICO,Approval
417691,734,113242,3.82,1472.510135,733,1
483407,735,111804,5.54,2309.950123,645,0
222297,736,41589,4.79,937.282714,620,0
427968,737,80271,5.68,2090.090237,773,1
373630,738,61971,9.23,2883.933827,709,0
288034,739,78461,7.75,1876.333973,681,1
131541,740,110273,5.92,666.4006164,653,0
371745,741,73326,7.4,2316.775833,814,1
334853,742,67411,8.33,2338.231838,668,0
383001,743,42502,3.51,1264.658816,834,1
146187,744,67349,5.65,709.8447841,799,1
392090,745,58468,3.78,1366.292944,807,1
198812,746,101829,4.25,758.3852081,731,1
102982,747,67956,7.64,661.427283,758,1
370341,748,63032,7.95,2471.204511,674,0
439023,749,60793,7,2594.234778,689,0
282463,750,86717,6.19,1488.434101,762,1
392894,751,64701,5.22,1777.333928,762,1
457751,752,94481,3.38,1466.17378,605,0
101224,753,104717,6.04,521.3865171,581,0
111435,754,94079,3,328.5953141,601,0
179104,755,99845,8.3,1245.646194,662,0
314954,756,101900,4.64,1287.427253,656,0
401377,757,50874,5.77,1982.459394,828,1
299663,758,92363,8.62,2162.098612,635,0
317146,759,74242,8.67,2301.128171,837,1
214684,760,109344,7.2,1301.911534,834,1
474625,761,52907,6.16,2486.926275,826,0
450301,762,62639,3.37,1433.804527,686,1
157322,763,41361,9.18,1207.114442,729,1
113123,764,64271,8.27,783.7302897,807,1
130065,765,79125,7.22,790.5928904,653,0
160458,766,81897,7.49,1010.123703,707,1
350167,767,46574,8.61,2522.929601,721,0
381098,768,43813,3.33,1200.455989,688,1
410026,769,81825,8.2,2816.819646,728,1
133438,770,115308,4.73,552.6955343,609,0
257192,771,80856,7.67,1656.066906,814,1
224380,772,64915,9.5,1780.384651,719,1
183808,773,44033,5.16,820.1198584,818,1
203219,774,70404,3.27,630.496683,788,1
438082,775,103345,7.9,2901.993437,837,1
486395,776,77861,6.57,2702.0593,670,0
177400,777,94577,4.87,752.2839805,654,0
294417,778,62289,5.56,1402.594097,827,1
299235,779,111007,5.75,1469.306673,833,1
367394,780,72157,4.05,1336.471918,841,1
499215,781,75401,4.67,2041.049124,735,1
424973,782,71653,4.35,1637.177964,703,1
329283,783,53712,8.18,2255.656101,775,0
267801,784,55166,4.86,1132.20858,607,0
223885,785,51392,5.41,1039.785914,729,1
216067,786,93339,7.26,1318.717953,647,0
449536,787,45858,4.69,1842.4782,595,0
136941,788,42019,5.85,682.3692878,592,0
198685,789,102226,4.63,805.1711696,729,1
318718,790,79193,7.36,1970.533023,695,1
248570,791,119181,8.33,1732.773429,668,0
204866,792,50295,5,886.5313651,768,1
108789,793,65067,7.17,655.8374,623,0
342549,794,70243,7.08,2040.143928,676,0
143273,795,60177,6.99,842.8913515,747,1
185726,796,103190,5.86,926.1319108,849,1
217593,797,104908,6.95,1272.988223,621,0
268230,798,101310,4.46,1051.38103,684,1
156701,799,81536,8.49,1112.640322,612,0
132600,800,77252,6.28,704.7678204,741,1
491156,801,90411,3.19,1482.443674,785,1
215928,802,82074,7.16,1299.378087,647,0
468146,803,119506,8.49,3323.693634,815,1
249856,804,108777,9.05,1888.825644,831,1
315720,805,60128,4.23,1182.512788,705,1
280228,806,95243,5.81,1385.003561,841,1
338666,807,95813,6.21,1780.230413,664,0
451458,808,64596,8.01,3027.495518,706,0
372010,809,97372,9.38,2913.232586,792,1
179110,810,115222,4.46,700.3914883,733,1
312157,811,104027,4.36,1197.389493,799,1
446635,812,46837,7.92,2961.973645,805,0
271848,813,60455,3.1,800.5474575,816,1
359455,814,109199,5.43,1668.836124,667,0
252699,815,63328,3.18,757.254547,789,1
334000,816,45309,8.59,2397.996848,633,0
435510,817,52414,8.58,3123.157707,827,0
244729,818,119414,9.5,1940.503901,791,1
259492,819,52012,8.2,1779.927267,606,0
395611,820,55390,4.05,1425.130312,811,1
350394,821,90411,3.26,1066.932661,622,0
167293,822,63470,4.29,631.6879268,690,1
474984,823,88478,7.08,2824.708769,623,0
302752,824,40267,7.88,1997.152909,800,0
287428,825,116289,8.06,1938.301489,670,0
113588,826,85605,5.6,541.6532372,847,1
135430,827,61182,4.44,525.8909272,700,1
362337,828,56591,5.23,1623.507616,593,0
408693,829,81006,4.44,1586.426115,812,1
480024,830,55407,9.2,3686.694531,710,0
251516,831,96664,6.5,1377.852601,677,0
448385,832,43835,7.27,2734.429472,610,0
353688,833,79874,3.93,1239.69812,713,1
338099,834,91240,5.07,1472.209563,696,1
359263,835,103300,6.06,1841.726897,655,0
467811,836,59461,9.39,3666.043972,847,0
471769,837,91812,4.57,1874.486925,761,1
319533,838,84165,8.07,2156.702655,714,1
117193,839,53514,8.18,801.548163,755,1
107958,840,61028,4.6,431.1729178,671,0
164941,841,67721,8.53,1175.497518,749,1
351932,842,92367,5.75,1717.014184,815,1
235596,843,84743,6,1195.831718,704,1
419537,844,100812,4.59,1671.365678,611,0
328809,845,41669,6.74,1863.210064,588,0
364586,846,70429,8.04,2451.354955,594,0
217812,847,74613,7.85,1430.568417,760,1
205132,848,113224,5,880.6269917,641,0
160954,849,58171,4.18,591.5495774,734,1
385377,850,87185,3.93,1345.659038,833,1
334282,851,97972,7.66,2143.370468,736,1
251025,852,78120,7.13,1501.154091,586,0
117417,853,88254,3.6,381.9180466,665,0
115826,854,42959,8.81,852.005781,587,0
269860,855,106175,9.27,2087.567194,585,0
484319,856,54477,6.8,2766.414798,675,0
276737,857,115714,7.59,1758.275532,834,1
484567,858,59028,4.38,1849.865867,590,0
293659,859,78202,4.65,1180.514085,665,0
179498,860,86305,8.5,1274.388931,702,1
418987,861,58433,7.86,2754.336751,628,0
449367,862,115820,9.46,3546.585183,608,0
486611,863,60487,5.13,2134.009485,658,0
489797,864,47518,5.02,2106.138175,832,0
447147,865,70077,5.32,2026.506915,580,0
483310,866,109585,8.35,3371.346736,794,1
443478,867,60032,5.09,1930.274855,779,1
311315,868,70255,3.29,940.9079469,703,1
299591,869,74854,4.26,1114.810181,830,1
285205,870,86791,8,1907.2532,581,0
243095,871,52787,7.63,1551.892105,671,0
107372,872,53635,4.52,420.2746454,643,0
337309,873,117357,9.44,2656.337954,832,1
166268,874,50504,6.63,926.1348834,713,1
176684,875,78569,5.48,822.1155405,773,1
222483,876,92164,7.79,1449.290829,803,1
362868,877,74538,7.1,2159.198683,718,1
111307,878,107659,8.53,792.7858196,843,1
396534,879,93419,6.48,2160.278342,693,1
470965,880,46927,3.76,1576.145881,676,0
215326,881,45443,9,1617.18303,849,1
327496,882,68782,7.51,2057.967324,823,1
157105,883,50749,6.04,800.2653104,642,0
268536,884,101903,4.61,1067.631272,814,1
302445,885,111373,6.94,1759.831943,690,1
291676,886,96450,9.16,2229.103103,819,1
470243,887,87289,8.18,3213.251241,768,1
409193,888,57742,3.3,1232.885435,628,0
386486,889,64355,8.11,2618.570713,726,1
238519,890,98665,6.55,1312.243467,649,0
382388,891,81079,9.32,2972.896119,767,1
125643,892,118723,9.44,989.3031496,667,0
121227,893,84820,3.23,358.8421295,713,1
316043,894,59506,6.97,1846.097617,774,1
458708,895,49927,7.73,2964.309,765,0
291221,896,68142,3.2,855.2584358,694,1
463167,897,94968,4.21,1698.345573,688,1
146746,898,42043,8.42,1031.602375,768,1
318110,899,111804,7.32,1948.700095,644,0
171348,900,54260,8.62,1232.814156,823,1
319791,901,116611,4.42,1222.419635,742,1
287784,902,65733,8.39,2015.84919,630,0
226841,903,103776,9.43,1784.111625,779,1
462617,904,76726,6.48,2517.478973,749,1
483527,905,49735,5.76,2351.785328,712,0
364807,906,87821,3.87,1243.775522,607,0
420546,907,113414,3.49,1317.682506,758,1
302169,908,117346,5.08,1307.402475,609,0
125762,909,85120,5,536.2515512,829,1
284343,910,46509,4.23,1044.808002,786,1
432031,911,89566,8.62,3107.999987,839,1
323439,912,61375,7.62,2060.246569,796,1
328216,913,63716,3.24,968.8060561,717,1
353690,914,102706,5.1,1535.000015,699,1
137793,915,76186,8.05,926.4028669,593,0
203969,916,105554,4.69,820.2018705,815,1
412722,917,78469,5.26,1842.484116,758,1
353527,918,60973,8.62,2543.064549,773,0
262246,919,45935,9.05,1979.757558,593,0
357087,920,90740,3.98,1243.446031,676,0
469920,921,82319,5.06,2023.475728,668,0
379157,922,71464,8.53,2699.109605,703,1
146466,923,49854,5.21,647.7868018,718,1
139458,924,117887,4.65,555.9984063,753,1
489929,925,42031,3.12,1400.640086,667,0
105766,926,52714,3.92,363.2281854,607,0
121481,927,51595,4.47,467.4044242,614,0
466079,928,45678,7.82,3044.621085,765,0
241896,929,80347,5.73,1169.045957,593,0
326255,930,103066,3.33,979.811869,702,1
247158,931,110572,4.32,922.2693077,739,1
284030,932,71821,7.12,1692.066853,717,1
288831,933,105889,8.74,2106.067826,727,1
161024,934,42957,8.73,1172.79527,659,0
313088,935,64839,5.89,1552.693813,834,1
191162,936,69677,8.14,1299.035678,788,1
220791,937,70456,4.48,850.1755288,693,1
154497,938,118219,7.54,973.4895862,655,0
190704,939,110660,4.61,753.1927181,795,1
473107,940,57443,3.57,1499.370457,774,1
173021,941,88940,3.06,485.3918835,843,1
442706,942,93475,9.03,3334.220249,603,0
244441,943,80671,6.67,1366.019587,751,1
488637,944,79393,8.57,3493.907503,612,0
387977,945,66800,6.56,2133.288874,790,1
450820,946,65498,8.76,3294.370664,720,0
298609,947,98012,6.21,1557.035107,735,1
204849,948,78689,8.85,1512.188223,801,1
174875,949,74583,8.81,1285.116071,789,1
411735,950,88581,9.27,3182.780404,706,1
445608,951,119247,4.73,1799.125408,847,1
189787,952,61147,4.73,766.1847094,679,0
452678,953,100341,5.59,2134.175947,847,1
193383,954,64248,8.29,1337.833559,649,0
426156,955,49036,6.29,2249.032314,624,0
431086,956,71056,4.15,1547.904274,649,0
314585,957,84360,5.93,1568.593103,653,0
109478,958,92491,3.96,377.3476842,723,1
275605,959,100786,9.26,2128.08982,720,1
319565,960,70721,6.71,1795.399847,654,0
137410,961,111516,8.56,981.2510794,808,1
473207,962,75640,6.41,2542.834191,637,0
109279,963,50852,7.94,724.3268419,845,1
390467,964,114145,3.9,1327.159035,774,1
155424,965,62577,5.21,685.2762019,641,0
173332,966,92274,4.8,708.3060184,641,0
255911,967,82796,4.44,974.2664435,597,0
124819,968,93858,4.14,446.5474127,652,0
436340,969,78951,9.13,3321.966459,655,0
208924,970,89826,8.44,1471.073114,730,1
153338,971,67331,3,420.576522,782,1
288643,972,91522,6.76,1632.966517,587,0
426870,973,96777,6.65,2376.55317,849,1
281768,974,77882,6.76,1593.995894,617,0
279736,975,110659,3.63,893.1885745,800,1
438568,976,46713,8.95,3273.30556,815,0
127689,977,83210,9.27,986.933472,634,0
308287,978,108038,9.33,2398.162535,780,1
219621,979,86883,4.53,850.3299174,676,0
369451,980,104999,6.22,1927.136641,633,0
280455,981,67195,4.24,1023.093672,675,0
383904,982,76899,5.41,1751.908478,732,1
418050,983,42405,9.19,3203.338921,676,0
446335,984,88101,5.19,1958.428852,679,0
242914,985,50714,8.67,1756.516005,742,1
358594,986,92581,6.05,1820.697804,752,1
179362,987,103685,6.19,931.0102807,848,1
147129,988,105431,5.02,625.606572,809,1
483681,989,101652,9.17,3698.116123,843,1
355537,990,88491,7.97,2364.728224,834,1
165391,991,116435,6.02,835.5767024,798,1
103950,992,74261,5.98,521.7836872,841,1
314565,993,47702,3.48,966.7497546,650,0
289085,994,116468,4.93,1208.180687,779,1
239526,995,73295,9.41,1879.074815,685,1
211661,996,61606,3.74,690.8170711,769,1
129387,997,74278,7.56,816.6968289,735,1
322068,998,59913,4,1113.780668,605,0
163445,999,58718,3.42,494.6277427,850,1
156459,1000,47400,7.52,982.3783197,648,0
328499,1001,78264,3.04,904.0194725,796,1
387980,1002,99221,5.87,1912.258922,809,1
246528,1003,79730,8.45,1737.493249,735,1
199784,1004,111021,6.78,1132.737675,694,1
302069,1005,117819,3.14,852.0554354,783,1
423637,1006,76378,7.08,2506.201702,798,1
209845,1007,92718,3.46,640.3082059,846,1
411697,1008,85227,6.61,2276.729339,801,1
316383,1009,91070,4.04,1102.265167,742,1
197195,1010,65589,5.29,879.650323,718,1
223283,1011,82272,8.75,1629.157205,775,1
270127,1012,77593,3.25,782.2493176,843,1
281781,1013,60646,3.24,813.8097865,730,1
457875,1014,66733,6.51,2494.308406,668,0
211264,1015,61303,9.46,1666.040328,802,1
297602,1016,115219,3.62,941.9161972,800,1
336742,1017,58840,8.74,2454.134166,751,0
199520,1018,103867,9.12,1517.033788,819,1
424849,1019,61216,6.08,2165.12599,643,0
228896,1020,52197,8.08,1542.8759,842,1
204579,1021,40331,4.63,805.1214192,814,1
234987,1022,57276,6.34,1247.230988,629,0
440120,1023,99970,4.51,1690.541975,712,1
236632,1024,49431,3.5,727.0184374,714,1
479228,1025,46294,5.84,2348.447212,846,0
430007,1026,42643,7.25,2603.348466,670,0
308943,1027,57960,4.85,1268.79856,740,1
347775,1028,85121,4.18,1246.345569,666,0
250251,1029,96116,6.99,1461.420581,783,1
423189,1030,95401,8.28,2922.457776,641,0
159446,1031,41130,9.03,1200.359047,747,1
222375,1032,99259,7.47,1386.578398,709,1
103354,1033,90112,8.98,773.7822969,744,1
362776,1034,71757,8.21,2484.146822,838,1
309874,1035,59662,4.95,1296.529365,600,0
238756,1036,94036,7.25,1445.301353,738,1
485005,1037,96956,3.75,1577.703859,835,1
200114,1038,105528,7.57,1264.234992,605,0
479551,1039,93328,5.08,2055.61201,587,0
422304,1040,73328,4.34,1563.946398,739,1
190768,1041,49822,5.58,894.2169528,738,1
229559,1042,56510,7.95,1522.392858,715,1
474179,1043,70101,8.5,3360.902114,787,0
360995,1044,90388,3.83,1195.089023,787,1
460801,1045,67626,8.26,3174.292751,813,0
302495,1046,44553,4.59,1178.778207,834,1
498023,1047,95480,5.71,2386.325409,672,0
278901,1048,85572,5.55,1300.241208,819,1
271564,1049,49713,9.47,2143.654936,703,0
481516,1050,45818,7.46,2997.898869,594,0
435612,1051,119249,3.78,1424.429911,765,1
356296,1052,116746,6.81,2027.245476,669,0
154334,1053,54053,9.14,1175.909087,762,1
296323,1054,56888,3.3,862.6127054,587,0
280388,1055,71937,4.29,1026.163248,757,1
395310,1056,53462,5.36,1781.822438,731,1
397114,1057,54914,9.27,3068.606002,818,0
339169,1058,42442,8.83,2496.786941,688,0
356874,1059,71355,6.02,1799.304973,677,0
431784,1060,85497,9.14,3289.811881,816,1
494955,1061,61689,9.12,3762.879191,777,0
409087,1062,45447,4.66,1614.957554,669,0
407408,1063,44860,4.9,1685.741034,661,0
184413,1064,111933,8.23,1265.644781,816,1
230795,1065,100694,8.51,1637.603722,755,1
491266,1066,73340,9.34,3824.671473,737,0
281299,1067,113818,9.44,2213.40304,691,1
204000,1068,73281,4.82,830.8878176,600,0
330206,1069,72075,7.83,2156.656297,671,0
442375,1070,109287,7.96,2936.90735,728,1
326805,1071,117875,5.98,1636.554375,624,0
467219,1072,102350,6.01,2351.090223,740,1
187134,1073,61337,4.59,727.8942639,643,0
232889,1074,118542,3.59,726.0795963,620,0
310550,1075,90343,6.3,1636.265314,722,1
471553,1076,110360,3.35,1385.419008,591,0
303189,1077,109870,3.16,848.342166,591,0
357937,1078,112166,7.39,2207.243498,653,0
356962,1079,98677,5.24,1573.021458,751,1
180381,1080,111535,8.35,1255.853418,625,0
181795,1081,90296,6.57,998.0553739,838,1
480537,1082,53408,9.28,3717.044528,719,0
325873,1083,103693,3.95,1104.095228,597,0
368082,1084,49542,8.09,2483.191648,707,0
460396,1085,62404,4.59,1789.444921,632,0
413958,1086,50474,4.6,1612.12542,689,1
442784,1087,102910,6.84,2529.114013,629,0
331474,1088,44706,7.34,2030.183672,593,0
461496,1089,78080,7.97,3067.372452,798,1
260632,1090,84465,3.68,828.7104304,645,0
290373,1091,113624,5.48,1335.299619,735,1
224775,1092,45972,8.24,1544.332722,700,1
211910,1093,104126,6.62,1171.903756,825,1
455247,1094,98225,6.89,2618.864734,832,1
485285,1095,108825,7.32,2964.038869,722,1
110183,1096,91954,3.35,322.7992458,828,1
456056,1097,40302,8.13,3091.655791,599,0
297684,1098,98764,4.14,1050.957601,621,0
373906,1099,82906,4.4,1395.993386,804,1
340500,1100,70453,3.28,979.3332245,825,1
116297,1101,119547,3.58,360.5217772,809,1
187010,1102,109701,8.87,1382.728774,599,0
110055,1103,40336,3.93,370.4884388,658,0
425968,1104,45865,6.95,2471.272438,807,0
214795,1105,45030,3.44,642.9373817,762,1
232017,1106,51341,8.09,1565.108507,775,1
206708,1107,68200,5.47,948.4169686,794,1
401246,1108,114028,4.33,1475.095313,802,1
110191,1109,58435,7.72,709.4740059,788,1
321659,1110,92690,6.08,1635.728644,614,0
136873,1111,93142,9.03,1030.218039,826,1
317732,1112,42380,4.96,1326.806404,754,1
366540,1113,118512,7.76,2372.109218,627,0
333883,1114,97522,5.53,1547.876833,821,1
426467,1115,75329,3.3,1230.355107,842,1
453032,1116,91684,4,1547.849982,687,1
311494,1117,46131,7.34,1907.405084,618,0
229059,1118,76329,6.29,1204.136524,754,1
330784,1119,111827,7.68,2118.699253,759,1
362554,1120,73645,7.39,2235.035111,846,1
337541,1121,57683,3.97,1144.933684,629,0
216329,1122,74737,4.88,889.0999647,739,1
131633,1123,64143,7.83,859.4837535,781,1
105129,1124,89976,5.96,524.1404936,751,1
246491,1125,115851,7.28,1497.038809,713,1
208959,1126,84580,9.01,1569.278749,583,0
285251,1127,71849,4.23,1024.937424,688,1
450616,1128,56564,7.01,2636.042822,654,0
331189,1129,106387,4.82,1344.836047,654,0
118961,1130,102249,4.8,481.1304899,686,1
107871,1131,81489,3.82,353.0889878,589,0
237095,1132,68261,7.2,1424.201764,750,1
244698,1133,81824,5.62,1151.787137,614,0
138827,1134,74770,7.64,884.5276502,668,0
372860,1135,94447,8.35,2595.475373,639,0
358374,1136,84279,4.65,1406.074802,735,1
463232,1137,97443,8.33,3216.836733,826,1
429613,1138,70274,8.32,2979.796622,848,0
374563,1139,71094,6.95,2172.365965,609,0
272040,1140,81200,8.67,1966.025269,835,1
363242,1141,94659,8.97,2715.788045,583,0
250406,1142,50085,6.76,1412.932688,678,0
107942,1143,90379,4.53,413.0480862,767,1
150920,1144,111361,3.95,508.6272065,674,0
350033,1145,117472,5.71,1672.866756,740,1
103715,1146,89220,9.18,793.5475839,803,1
238884,1147,83182,7.86,1565.566235,666,0
401077,1148,105438,6.79,2272.922464,723,1
486791,1149,118300,7.71,3129.625807,588,0
154040,1150,84743,5.39,695.9167252,706,1
489436,1151,112391,6.06,2479.173242,637,0
290674,1152,104270,8.28,2006.378628,677,0
273379,1153,58214,4.66,1073.930013,738,1
318991,1154,41604,8.87,2358.355659,812,0
109159,1155,58876,3.79,354.0350141,674,0
384355,1156,84635,6.17,1981.500781,681,1
413428,1157,81562,4.39,1534.906671,817,1
227240,1158,71583,8.54,1617.63036,587,0
284845,1159,92624,5.22,1247.225282,636,0
142683,1160,62329,8.64,1027.567392,698,1
365801,1161,93455,7.89,2406.33553,584,0
182363,1162,82374,6.69,1018.266851,806,1
322922,1163,69336,3.55,987.1061057,680,0
107800,1164,90911,6.81,612.6092559,585,0
367849,1165,98946,9.01,2762.386443,663,0
356917,1166,116346,5.76,1719.667069,589,0
355897,1167,42398,7.12,2113.777818,773,0
437428,1168,104686,8.56,3121.093706,734,1
137072,1169,96656,8.31,949.5213605,791,1
175973,1170,98127,9.22,1352.233752,790,1
251265,1171,119970,9.28,1943.350869,711,1
273461,1172,96207,8.6,1960.258338,720,1
166826,1173,57133,7.44,1035.056162,628,0
337884,1174,67246,3.12,922.2430838,839,1
143705,1175,41071,7.41,888.0196344,638,0
416985,1176,100629,4.12,1457.537523,817,1
178496,1177,91911,4.4,663.417243,662,0
114260,1178,98561,3.43,338.3175571,726,1
442903,1179,96899,7.22,2667.061916,620,0
390804,1180,63893,3.9,1298.333689,742,1
488379,1181,115141,4.78,1963.32333,621,0
328617,1182,91439,9.2,2519.699539,780,1
171408,1183,68660,6.21,889.0179487,638,0
197420,1184,63774,5.81,958.991137,664,0
497223,1185,91009,4.64,1942.653962,812,1
494075,1186,82971,4.75,1973.932572,603,0
234492,1187,86293,8.3,1622.356761,801,1
366396,1188,68263,6.94,2121.235738,645,0
370826,1189,42777,6,1859.071384,727,0
281977,1190,66063,8.77,2061.137391,672,0
300065,1191,93332,4.21,1069.231719,654,0
140207,1192,68885,5.41,635.0798067,721,1
296781,1193,84259,4.98,1240.510247,823,1
227826,1194,96978,7.96,1511.80964,619,0
259928,1195,40425,9.03,1956.209792,647,0
313553,1196,93181,8.9,2325.855729,676,0
388429,1197,57223,7.68,2487.145816,761,0
364414,1198,79680,8.25,2506.02901,776,1
198944,1199,91402,8.2,1359.837338,621,0
393659,1200,74526,7.33,2406.213408,700,1
280464,1201,112879,5.01,1178.850606,808,1
318363,1202,112792,5.05,1348.439233,641,0
215740,1203,108219,8.17,1469.248717,837,1
263155,1204,47422,3.91,874.8630946,647,0
180856,1205,53796,5.49,830.8105053,815,1
340990,1206,44027,8.66,2461.232796,681,0
150362,1207,110724,7.36,922.7955367,789,1
230784,1208,70198,3.05,615.2379679,600,0
348799,1209,47018,4.65,1364.308572,599,0
216892,1210,119754,5.91,1070.998998,634,0
124372,1211,47189,6.01,624.368676,734,1
419790,1212,104901,6.48,2270.187529,765,1
170548,1213,61207,3.41,500.6611794,604,0
150316,1214,118315,5.56,699.0184925,829,1
479787,1215,77727,8.08,3231.495512,715,1
305073,1216,63108,3.72,968.1844471,695,1
238698,1217,54001,5.07,1014.495414,620,0
107624,1218,115014,8.29,743.6721505,805,1
283946,1219,76842,6.4,1516.69557,591,0
255213,1220,59024,5.81,1239.075936,772,1
294062,1221,99206,9.09,2227.741562,657,0
245688,1222,43096,6.4,1312.308946,719,1
